Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,0,31,1,2,640,5,3,3,6,3,6,0,6,2,6,1,2,2,3,1913,447,1,0.99561995
0,1,87,1,2,2610,4,2,3,3,0,1,2,1,4,5,6,3,0,3,1356,229,0,0.012000333
1,1,21,0,1,9859,6,5,5,3,0,6,3,2,1,1,2,4,1,2,226,173,1,0.9995807
0,0,77,0,0,7292,6,5,6,5,3,2,3,2,2,5,1,1,1,0,388,1290,1,0.99471337
1,1,32,0,0,8461,2,3,4,1,2,3,2,6,3,1,1,5,6,6,796,119,0,0.0040795426
0,1,92,1,0,6133,3,0,2,2,5,4,6,4,3,4,0,3,4,6,423,1034,0,0.02532872
1,1,16,1,1,7779,2,2,5,2,0,3,0,6,1,5,5,4,4,2,1709,1395,0,0.03097857
1,0,82,1,0,1395,4,6,1,4,0,4,5,2,1,4,6,4,1,3,1324,1989,1,0.9918732
0,1,33,1,0,3040,5,3,1,5,0,6,3,0,6,0,4,2,1,0,14,407,0,0.3789052
1,1,79,1,0,8624,2,3,3,6,3,4,4,3,2,2,2,1,5,6,1548,1902,0,0.007315534
1,0,19,0,1,3144,1,3,0,4,3,3,1,6,6,5,2,1,1,5,1242,1112,0,0.000870817
0,1,93,1,1,8112,2,3,6,1,2,5,3,0,3,3,3,1,6,1,1695,550,0,0.009188813
1,0,34,1,0,681,3,0,4,5,4,6,4,5,3,3,3,6,6,4,204,46,1,0.99708253
1,1,36,1,2,8719,5,1,0,1,2,0,0,1,4,1,3,2,1,6,596,85,1,0.5002065
1,0,73,0,1,5736,5,5,2,1,3,0,2,6,0,6,1,4,2,2,719,1192,1,0.9959967
0,0,24,0,1,6943,1,4,0,4,3,5,4,0,1,5,2,3,6,6,744,237,0,0.0032499696
0,0,66,0,1,2263,5,1,1,0,0,1,2,3,5,2,5,5,3,3,1856,1748,1,0.8102029
0,0,26,0,2,4631,2,6,5,0,1,6,4,1,5,4,4,2,1,5,942,1686,0,3.676705e-05
1,1,33,0,1,5209,6,1,1,1,4,5,4,2,3,3,6,0,5,1,3,1615,1,0.8231572
1,0,32,1,0,270,3,0,6,6,6,0,6,4,4,0,4,0,6,4,1851,1203,1,0.98233664
0,0,23,1,0,6488,3,6,6,0,6,1,1,2,6,0,2,6,5,0,474,1388,1,0.92817026
0,1,98,1,2,6283,2,4,3,3,2,2,6,5,1,1,1,5,0,6,1884,1704,0,0.05902246
0,0,74,0,2,9761,0,5,4,3,5,4,5,4,4,6,3,0,2,2,1278,649,1,0.99691665
0,1,37,1,1,5442,4,6,2,5,6,2,0,6,2,2,5,3,6,4,1501,1177,1,0.7574753
1,0,13,1,2,9489,3,2,6,6,0,2,0,0,0,3,3,1,1,6,431,1354,0,0.009839998
1,1,83,0,0,5360,4,3,6,1,2,0,0,0,4,3,5,3,4,2,1016,1382,0,0.027758026
1,0,36,1,1,6747,1,0,1,5,0,0,4,3,6,4,4,2,5,5,788,157,1,0.8967911
0,1,84,1,2,7723,5,0,5,0,1,3,6,5,2,4,6,3,6,2,1950,1252,1,0.8023811
1,1,86,0,1,954,6,6,1,5,2,0,2,4,1,6,3,4,2,0,1222,284,1,0.97479814
1,1,70,0,1,1784,0,2,1,5,4,1,4,1,4,0,5,3,0,3,19,838,1,0.9879396
1,1,32,0,2,6204,0,2,3,6,6,4,1,5,0,2,2,6,4,0,1886,1180,1,0.9981337
0,0,26,0,0,7790,5,5,4,5,5,5,2,5,0,1,5,3,2,0,600,1632,1,0.9989015
1,0,23,0,2,8869,2,6,5,0,1,0,1,5,6,1,4,6,1,3,1494,207,0,0.0047801742
0,0,12,1,2,7287,3,0,3,3,1,3,3,3,5,5,1,0,2,4,1802,1815,0,0.120170824
0,0,22,0,1,9822,2,4,1,1,0,0,6,1,0,1,0,6,4,2,1113,1623,0,0.002163945
1,0,18,1,1,8126,6,4,5,0,1,5,0,3,6,0,2,1,4,1,1000,2,1,0.99416095
0,0,61,1,1,9290,2,6,3,0,5,0,2,0,3,4,1,3,0,5,1884,1007,1,0.799949
1,1,33,1,0,5348,4,4,1,0,0,1,6,3,1,3,1,2,4,0,1634,438,0,0.031305224
0,1,38,1,0,6628,3,1,6,5,4,1,0,2,6,2,5,5,2,1,1434,1214,0,0.018344669
0,0,43,0,1,7949,2,6,2,0,0,4,6,1,0,0,3,1,0,3,712,1509,0,0.0003781311
1,1,2,0,1,3844,6,3,0,3,0,5,4,3,0,4,3,1,3,0,296,1129,1,0.98866165
0,1,46,0,2,6562,3,0,4,6,6,3,3,0,5,0,2,0,1,3,85,1031,0,0.0014530731
0,0,58,0,1,7457,3,1,1,1,3,1,2,5,3,1,0,3,2,4,981,586,0,0.0006203567
0,1,91,1,2,4433,4,4,4,1,2,0,1,2,2,2,6,0,2,5,1455,1749,1,0.6031852
0,1,96,0,0,553,1,0,0,6,0,5,1,6,5,2,4,4,5,3,188,413,0,3.0332825e-05
1,0,15,1,2,5169,0,2,5,2,3,2,6,6,1,2,1,5,4,3,1332,912,1,0.99995005
1,0,31,1,1,3550,5,0,3,3,3,6,6,0,2,3,2,5,4,1,33,782,1,0.9677292
0,1,6,0,0,5039,1,5,5,1,1,1,6,1,0,3,0,0,4,4,1919,763,0,9.9333294e-05
1,0,3,0,2,7357,3,0,4,1,1,2,3,6,6,5,5,3,4,2,1159,203,0,0.0005020758
1,1,56,0,1,7227,6,6,5,3,5,0,5,0,6,4,4,5,0,2,1577,352,1,0.9991462
0,1,50,1,2,9120,3,3,3,2,6,1,3,3,5,2,1,1,6,0,1791,973,0,0.027096955
0,0,78,1,0,5207,6,1,6,1,0,6,4,0,6,1,2,3,3,5,914,1107,0,0.46275282
0,1,90,1,0,3810,0,4,4,5,5,6,6,1,4,4,2,5,1,0,1663,351,0,0.15020554
0,0,44,1,2,9858,2,4,1,1,0,3,5,3,6,5,1,6,6,6,1642,1922,1,0.99364847
0,1,48,0,0,5762,4,0,2,2,2,4,6,5,5,0,1,6,4,6,298,982,0,0.014499996
1,0,35,0,1,6389,0,2,5,5,3,4,1,3,4,3,5,6,6,5,194,1090,1,0.9959959
0,1,48,0,1,9108,0,2,4,4,0,1,3,6,1,5,6,3,0,1,1643,732,1,0.8557357
1,0,63,0,2,9905,0,6,0,6,0,1,5,5,3,1,0,1,3,5,128,1769,1,0.99856144
0,1,22,1,2,2724,1,4,3,1,0,5,5,2,5,2,0,0,0,6,46,376,0,0.00969482
1,0,12,1,2,946,5,3,5,2,3,3,1,4,0,5,3,3,4,0,692,526,1,0.73139185
1,0,86,0,0,3779,1,1,0,6,6,5,6,4,2,6,2,4,2,1,1600,735,0,2.4259698e-05
0,0,85,1,1,3436,0,6,0,3,1,0,0,3,3,6,4,0,5,3,521,1389,1,0.9999144
1,1,89,1,0,2961,4,1,6,3,4,3,0,0,0,4,5,5,0,2,1686,1436,0,0.168396
0,1,71,1,0,7999,1,0,5,0,5,1,6,4,3,0,5,4,6,4,1023,1762,0,0.032896962
1,0,40,0,1,5958,2,4,5,1,2,5,0,0,3,4,4,4,1,1,240,1906,0,0.0003775697
1,0,54,1,2,5868,5,2,5,6,1,1,6,4,3,6,2,2,2,5,1645,1465,1,0.99639505
1,0,17,1,1,4033,6,1,5,0,6,3,4,2,0,0,1,6,0,2,1861,1018,1,0.98885226
0,0,9,1,1,7856,3,4,4,0,3,2,1,6,6,0,2,6,0,3,1748,1650,1,0.8062593
1,0,75,1,1,1765,2,3,6,6,1,4,4,6,0,5,0,2,5,1,739,1588,0,0.24281895
1,1,1,0,2,7737,0,2,0,1,6,6,4,2,5,0,2,5,3,1,1064,404,1,0.9994574
1,0,9,0,2,1459,6,5,0,3,4,5,4,1,4,6,6,3,4,2,1760,1366,1,0.97618073
0,1,63,0,0,1491,0,2,5,0,1,3,0,5,1,5,4,3,5,6,97,514,1,0.9984742
0,0,2,1,1,2615,5,2,2,0,1,6,2,5,4,0,3,4,6,1,1685,741,1,0.78394806
1,0,82,1,1,6097,0,0,0,1,3,1,6,5,6,2,5,0,5,1,939,801,1,0.9999025
1,1,13,1,2,7869,5,3,3,6,4,1,1,5,1,6,3,1,1,4,688,1710,1,0.99700207
0,1,8,0,2,2835,0,3,3,4,1,1,6,6,6,2,6,3,1,5,853,225,1,0.9906769
0,1,36,0,1,6955,0,0,0,0,0,2,5,2,1,2,1,1,1,6,1732,988,1,0.9994955
0,1,97,1,1,1941,1,5,4,2,4,6,1,5,2,5,3,1,2,2,1958,1103,0,0.0016868728
1,1,24,0,2,3463,0,4,5,3,4,5,2,1,1,4,6,2,1,6,11,1758,1,0.9995302
0,1,93,1,2,2564,4,1,1,5,5,2,4,5,2,6,6,6,5,6,419,1263,1,0.9041702
1,0,92,1,1,5887,4,5,1,0,4,1,6,3,6,5,3,6,1,6,7,1703,1,0.9692658
1,0,45,0,2,1829,3,2,1,3,6,0,3,5,5,2,4,2,0,2,716,48,0,0.0008783922
0,0,25,1,2,8723,0,1,6,5,4,6,2,6,3,4,1,5,3,6,198,930,1,0.9998802
0,0,96,0,0,2458,4,2,0,4,4,1,1,1,5,4,4,6,6,0,631,1551,0,0.02063102
0,1,42,0,2,9077,3,4,6,3,3,2,2,6,0,3,2,1,6,2,1146,1689,0,0.015555203
0,0,100,0,0,3155,1,5,3,6,6,5,6,2,0,2,3,2,2,6,680,428,0,5.409106e-06
1,1,84,1,2,9141,2,4,2,4,6,1,0,6,6,6,2,6,4,5,1348,553,0,0.010265143
1,0,29,1,2,586,6,6,3,1,0,2,5,1,3,0,0,3,4,1,582,1489,1,0.99100775
0,1,24,1,2,8937,6,4,2,3,5,2,0,0,6,5,2,1,3,2,258,1267,1,0.9975197
1,0,18,1,1,6537,1,0,1,6,0,2,0,6,1,4,2,1,6,6,1267,604,0,0.031508576
1,0,5,0,1,6001,1,5,1,1,6,5,1,5,6,3,0,2,6,5,525,1161,0,0.0075631514
1,0,12,0,1,6503,6,4,4,0,4,4,3,2,1,5,3,4,0,1,447,1811,1,0.99733514
0,0,17,0,0,40,6,6,2,6,4,2,0,1,2,1,4,3,6,1,1873,1051,1,0.9831829
0,0,77,0,0,7367,4,1,2,2,2,6,4,6,2,6,5,0,5,5,531,35,0,0.008528397
0,0,78,1,1,7567,6,5,4,1,2,5,4,2,0,2,4,3,0,2,1169,272,1,0.93908983
0,1,73,0,2,1020,2,4,3,5,6,0,2,3,5,6,5,3,2,5,1965,1531,0,0.00051942293
0,1,79,0,1,7024,2,2,2,4,1,6,0,3,4,1,6,1,1,3,1982,111,0,0.00025601155
0,0,62,1,2,2085,5,2,3,6,1,3,3,1,1,1,2,5,0,4,1213,117,1,0.9975707
0,0,16,0,2,3224,5,2,3,6,2,4,2,6,5,0,6,5,3,2,631,824,1,0.7150584
0,0,73,0,2,3585,0,5,0,5,0,0,1,5,2,1,1,4,5,0,1286,1267,1,0.98860466
0,0,15,1,1,283,6,5,4,1,1,6,5,4,5,1,5,6,4,5,1100,1918,1,0.94008183
0,1,2,0,1,5870,5,3,3,5,4,5,6,4,0,2,4,3,4,0,354,1818,1,0.99537367
1,0,92,0,1,643,3,5,0,3,3,0,1,1,0,2,0,5,1,5,531,1279,0,0.00046144112
1,0,0,1,0,2949,1,1,0,0,3,1,6,6,4,0,3,3,5,0,807,262,0,0.19317432
1,1,96,0,2,574,4,6,1,2,3,4,6,4,2,5,3,4,0,6,872,1851,0,0.30030012
0,1,96,0,0,2081,0,4,5,2,5,3,2,0,5,5,1,2,6,5,1392,907,1,0.8163691
1,0,66,1,0,7080,0,0,1,1,3,2,2,4,1,3,5,4,0,5,1657,554,1,0.9999881
0,0,30,1,2,6630,5,1,5,4,5,4,0,5,3,0,5,0,2,1,866,53,1,0.77338547
1,0,32,1,1,6345,5,3,6,3,5,5,0,0,3,2,3,0,1,0,1966,1013,1,0.96241903
0,1,0,0,1,3702,6,3,2,2,1,2,4,0,3,3,5,6,6,1,1542,26,1,0.956715
0,1,56,0,1,8294,6,4,6,6,2,6,1,1,0,2,3,3,5,0,1206,1604,1,0.9999403
0,1,83,1,0,3427,5,2,4,3,6,6,1,3,0,0,6,1,5,5,15,1651,1,0.99675435
0,0,42,1,1,7169,6,6,6,3,3,2,1,5,6,1,2,2,3,3,399,633,1,0.8239173
1,1,37,0,1,9228,5,3,4,1,2,5,5,4,1,3,6,2,2,3,1983,705,1,0.9795304
0,1,77,1,1,3274,1,3,6,3,3,2,0,1,0,5,1,6,4,6,1715,1950,0,0.019868532
0,1,96,0,1,1605,0,1,1,0,6,1,1,1,1,3,2,5,3,4,222,1441,1,0.9997725
0,1,52,0,1,7341,3,0,3,5,2,0,0,3,1,0,5,5,2,0,1273,1544,0,0.0009688123
0,0,12,0,2,3796,6,6,5,6,0,4,0,0,1,1,2,5,4,6,1952,1028,1,0.9969676
1,1,1,1,1,190,5,0,2,5,2,2,2,4,2,6,3,6,4,3,843,1823,1,0.94639206
0,1,16,0,0,2132,5,0,2,1,1,0,6,2,6,3,5,5,3,1,1283,1793,1,0.5910827
0,1,53,0,2,1219,5,5,3,5,5,2,5,5,0,2,4,1,4,0,303,847,1,0.9981293
1,0,62,0,1,8071,6,3,3,1,5,4,5,1,4,6,0,4,3,4,197,1106,1,0.976523
0,1,64,1,0,1190,1,1,0,3,1,0,5,5,0,0,6,5,6,3,107,836,0,0.00027597367
1,0,7,0,0,9441,1,2,2,0,5,4,0,1,2,0,5,4,2,5,634,1386,0,0.0020200575
1,0,44,1,2,5065,6,2,6,2,4,4,2,2,5,3,0,0,6,6,308,617,1,0.97172797
1,0,2,0,1,5826,0,6,4,2,5,0,6,6,0,6,4,4,1,2,957,1627,1,0.9996637
1,0,90,1,0,4624,1,6,3,5,2,0,5,2,5,6,2,5,5,6,1730,1440,1,0.6582049
1,1,68,1,0,2371,1,0,5,1,3,3,6,0,1,4,5,0,6,6,1418,1028,0,0.051719233
0,0,10,1,1,1245,5,3,6,6,0,0,2,6,4,0,5,3,6,6,818,945,1,0.98200905
0,1,4,1,1,5385,4,2,0,6,4,2,3,3,2,4,0,5,2,4,1367,1694,0,0.49418437
1,1,99,0,2,9542,0,6,6,5,3,5,3,6,1,3,5,1,1,5,1745,1948,1,0.9980975
1,0,6,0,0,3567,5,3,4,3,6,5,2,1,3,2,6,2,3,5,1937,1135,1,0.9354892
1,1,89,0,2,4404,4,6,3,4,2,3,3,5,0,5,5,1,6,0,62,1088,0,0.10753077
0,0,56,1,1,3087,6,2,4,6,5,3,2,5,2,1,6,2,1,5,463,121,1,0.9395062
1,0,46,1,1,6696,2,4,1,2,5,6,6,6,2,4,1,4,0,3,481,52,1,0.99830985
0,0,32,1,1,3976,5,0,5,4,1,2,2,5,6,1,1,2,6,0,1199,1682,1,0.67379
1,1,2,0,2,4229,3,4,1,1,6,3,1,0,4,5,3,2,4,4,1520,50,0,0.0015574753
0,0,7,0,0,1391,5,5,3,2,4,4,2,3,4,0,1,0,2,5,1108,724,1,0.9818594
1,0,22,1,0,3326,6,4,6,1,2,3,1,0,2,1,2,0,5,0,343,462,1,0.9775033
1,1,72,1,1,9033,2,5,6,5,2,4,5,1,1,6,6,1,2,6,1712,57,0,0.030138602
0,1,95,1,1,3853,5,2,2,0,4,6,5,1,4,6,3,0,3,0,974,1254,1,0.62455493
0,0,96,0,0,7710,6,5,4,3,4,4,2,1,2,4,1,6,2,0,1854,1539,1,0.9940818
0,1,94,1,1,8970,2,3,1,0,4,0,5,4,5,1,4,5,2,4,1908,334,0,0.05491082
0,0,33,1,1,6953,0,0,4,2,2,3,3,4,5,3,4,1,5,3,807,1989,1,0.99996316
1,1,0,0,0,2233,2,6,3,3,1,6,0,6,1,2,5,0,2,3,47,1958,0,0.0011596197
1,1,66,1,1,6634,3,3,1,2,3,6,2,4,0,5,5,0,0,2,1609,1147,1,0.6424297
1,1,83,0,2,5970,5,3,1,0,4,6,4,6,5,0,3,5,5,0,1834,1675,1,0.9992305
1,1,57,1,0,6041,0,6,3,6,1,4,1,0,4,5,0,5,3,6,964,1507,1,0.96150774
0,0,43,1,1,1468,0,0,5,4,2,3,1,4,1,4,5,1,2,4,1036,122,1,0.9999689
1,0,12,1,2,4620,5,1,5,2,0,0,2,1,6,3,5,0,0,2,1558,563,1,0.9090456
0,1,96,0,0,6248,1,3,2,6,2,4,5,5,1,1,4,0,4,2,1800,1346,0,5.6752644e-05
1,0,54,1,1,9405,1,2,2,3,5,0,0,5,4,0,1,0,3,3,1367,1586,0,0.0022727135
1,0,87,1,2,8914,1,1,0,3,4,5,3,4,4,5,0,4,1,0,851,1372,0,0.07923034
1,0,56,0,0,6648,6,6,3,2,6,6,1,1,5,4,2,5,3,0,302,695,1,0.99273634
0,0,17,0,1,1036,5,4,2,3,1,1,3,5,2,2,0,1,4,5,1292,523,1,0.9826302
0,1,84,0,2,160,4,2,6,4,5,2,6,5,6,5,4,3,3,1,969,999,0,0.1017393
1,0,28,1,0,896,0,5,1,0,2,2,4,6,6,0,0,4,3,4,676,747,1,0.99996483
1,1,55,0,0,9290,0,0,6,0,2,3,0,6,2,0,5,1,4,6,1302,798,1,0.9969309
1,0,54,0,2,59,6,5,0,5,5,1,2,6,6,3,2,1,2,3,352,846,1,0.9598056
1,0,98,1,2,8005,1,0,3,3,0,5,1,5,2,0,0,3,4,1,1715,1780,0,0.18569215
0,1,66,1,0,3914,4,5,2,0,4,4,4,3,5,5,2,2,1,3,768,33,0,0.041427143
1,1,24,1,2,4617,2,3,6,2,3,6,6,2,2,2,6,5,5,3,615,27,1,0.6466527
0,0,49,0,2,858,2,0,2,0,2,0,6,1,1,6,5,1,6,6,31,757,0,0.0008930758
0,1,48,0,2,6939,3,2,5,6,2,4,1,4,5,2,6,4,3,6,1645,1852,0,0.002748683
0,0,79,1,0,2374,1,4,3,0,4,0,1,1,1,5,2,5,4,6,1054,1128,1,0.88780296
0,0,44,0,2,8003,0,2,4,2,0,0,5,1,0,2,2,5,1,0,1333,1828,1,0.89639825
1,0,77,0,2,1162,5,6,0,3,3,1,3,6,4,4,2,0,4,2,1329,1954,1,0.8107448
1,0,87,1,1,2812,4,1,2,2,1,4,3,1,5,0,5,3,0,3,160,12,0,0.01681096
0,0,56,0,1,5294,0,2,6,3,2,4,0,3,1,2,4,2,4,5,1078,792,1,0.9993855
0,1,42,1,2,4606,3,5,2,3,2,4,3,0,4,3,3,0,3,4,320,1390,0,0.00019678946
0,0,5,0,2,20,4,4,4,6,2,5,2,1,0,5,4,6,2,4,1200,873,1,0.6710327
0,1,98,1,0,33,0,1,4,4,0,6,1,1,5,1,5,6,1,6,1975,664,1,0.9313598
1,0,39,1,2,8307,3,0,5,6,6,1,3,2,1,2,1,3,3,1,1147,1870,1,0.58892906
0,1,89,0,1,5924,5,2,4,6,4,4,4,4,4,5,2,4,2,2,1358,55,1,0.99487925
0,1,45,1,0,6166,1,1,3,0,3,5,5,6,3,0,2,6,1,5,1118,112,0,0.20245993
1,1,7,0,2,7737,3,1,0,6,3,4,0,1,1,5,3,0,3,6,28,605,0,0.00014676299
1,0,89,0,2,5574,1,2,2,4,1,0,6,0,4,2,6,3,5,4,1412,321,0,9.961255e-05
0,1,1,1,0,3366,0,6,6,6,6,1,0,4,2,6,3,5,1,4,859,1657,1,0.99530643
1,0,100,1,2,5371,2,1,2,0,4,4,5,3,4,1,4,3,2,3,1711,1964,1,0.513548
1,0,70,0,0,8392,4,5,4,0,2,0,1,6,0,3,3,0,4,1,666,221,0,0.021743374
1,0,19,1,1,8520,4,3,0,3,6,3,6,6,5,0,2,0,0,0,788,367,1,0.6411588
1,0,2,0,1,1461,2,6,2,0,6,0,0,6,6,3,6,3,6,6,793,1407,0,0.0013252136
1,0,27,1,1,4560,6,2,5,3,1,1,4,6,0,2,5,2,3,3,366,542,1,0.9560724
0,0,87,0,0,268,5,3,4,1,0,4,2,3,2,4,3,3,4,4,174,118,1,0.98180884
0,0,44,0,0,6733,3,6,4,6,3,6,2,1,6,1,6,1,6,2,52,538,0,0.00034314505
1,0,85,1,1,8921,0,4,1,4,5,6,4,4,3,2,0,4,4,3,229,360,1,0.9946473
1,0,36,1,0,2135,5,4,3,2,4,1,2,3,5,3,3,4,5,5,269,1524,1,0.9932308
0,1,32,0,1,5022,6,4,0,2,2,3,2,5,6,4,2,2,4,4,307,1556,1,0.8674932
1,1,25,0,1,4124,5,5,2,4,4,0,2,5,3,5,4,1,6,1,1042,1256,1,0.99991155
1,1,59,0,1,6450,1,0,0,6,2,5,4,1,3,2,6,2,5,0,1531,1812,0,5.5394445e-05
1,1,37,0,1,6014,5,4,5,5,6,5,5,4,0,2,3,0,4,3,1694,668,1,0.9982492
0,1,21,1,0,5776,0,6,6,1,4,2,5,5,3,4,1,5,3,2,131,524,1,0.999767
1,1,93,1,1,7018,2,4,1,6,2,3,5,0,6,1,5,6,6,5,945,1449,0,0.005543029
1,0,99,0,2,9588,4,6,3,1,2,1,2,6,6,3,2,0,6,5,1429,969,0,0.024389556
0,1,19,1,1,4034,4,1,6,2,0,3,0,0,2,5,0,2,6,3,1296,1931,1,0.825911
0,0,58,0,1,1393,6,3,3,3,0,1,3,3,5,3,3,5,5,5,1651,609,1,0.53769046
1,0,4,0,2,2135,3,1,1,4,2,0,6,4,6,3,6,1,5,6,189,885,0,0.00015111455
0,0,49,0,1,6766,5,3,3,4,1,3,3,3,4,1,0,6,5,1,1980,820,1,0.99287766
0,1,5,0,0,8070,0,6,6,3,2,5,4,5,4,1,1,6,5,6,1152,867,1,0.9973476
1,1,93,0,0,7481,0,0,6,5,2,3,4,3,1,4,0,6,1,4,94,731,1,0.9973183
1,1,61,1,0,8744,6,2,1,1,4,2,6,5,3,4,5,5,1,4,1193,1256,1,0.8764712
0,1,18,0,0,1648,1,2,0,2,3,2,2,0,4,5,4,6,6,6,1005,1804,0,2.2271675e-05
0,1,98,0,2,5380,0,1,1,0,1,4,3,5,5,0,3,1,2,4,753,947,1,0.99607915
0,1,24,0,2,5215,0,6,3,6,3,5,4,2,6,1,0,6,4,2,665,1453,1,0.99952364
0,1,45,1,1,1602,3,4,2,0,2,4,1,3,5,4,3,4,1,2,1757,1594,0,0.30053264
0,1,41,0,1,5436,6,5,4,3,0,6,0,6,4,1,4,1,5,4,201,542,1,0.997741
0,1,69,1,2,6751,4,2,6,1,1,4,0,2,1,3,5,1,0,5,1701,1732,0,0.35595024
1,0,18,1,1,8635,4,1,2,2,1,6,0,4,3,2,3,0,2,0,1000,1005,0,0.017589519
1,0,12,1,0,5175,4,6,2,4,3,6,2,5,6,4,5,2,3,0,495,1309,1,0.93935716
1,0,68,0,2,7220,5,5,2,1,4,6,4,6,5,4,5,1,3,1,711,559,1,0.9963775
1,1,94,1,2,1341,3,2,0,5,2,3,2,3,0,4,0,4,6,4,313,1954,0,0.0024285621
1,1,86,1,2,1784,3,4,2,5,4,1,4,4,2,5,0,1,2,2,1498,42,0,0.003359248
1,1,51,1,2,6668,2,4,1,2,2,5,0,2,1,0,4,4,0,4,737,1278,0,0.022710972
1,0,33,0,1,8678,4,4,1,3,4,6,1,1,1,5,4,0,2,5,585,1658,0,0.22909482
1,1,89,0,2,6767,4,0,3,3,2,6,4,1,2,1,1,4,0,0,1031,860,0,0.005812606
0,0,33,0,2,3303,0,3,4,1,1,5,1,2,1,0,6,4,6,4,1978,348,1,0.9929254
1,0,13,0,0,9388,0,2,6,3,2,5,4,3,1,5,0,5,3,1,977,790,1,0.98843294
1,0,97,1,1,7012,6,6,3,2,6,6,3,4,3,4,6,5,4,6,517,1441,1,0.9923922
0,1,33,0,1,3525,3,3,5,3,5,4,5,0,3,1,4,0,1,5,1841,1764,0,0.0008683756
1,1,74,0,0,2291,1,3,5,2,1,3,5,3,5,4,1,6,0,1,1571,781,0,0.00013895376
1,0,23,0,1,8102,5,2,2,4,6,4,1,1,6,0,2,4,6,0,356,180,1,0.995977
0,1,5,0,1,8082,3,3,0,4,0,5,0,1,4,5,3,6,6,5,1147,1409,0,0.00064332713
1,1,62,0,0,6707,4,6,3,5,3,6,4,2,4,5,6,5,2,4,750,1752,0,0.005776135
1,0,77,0,2,2993,5,1,6,4,5,0,1,1,1,5,1,4,4,0,679,944,1,0.998579
0,0,0,0,2,2364,2,5,4,0,1,3,2,2,4,1,5,2,3,5,510,1333,0,0.0051722312
0,1,53,0,0,4515,1,3,2,3,5,3,0,6,0,6,5,3,3,1,1224,487,0,0.00066407415
0,0,91,1,2,8311,4,2,2,4,0,4,1,6,3,5,1,2,4,5,1042,636,1,0.58290935
0,1,78,0,2,4309,3,1,5,4,2,1,3,0,6,0,0,4,4,5,1771,186,0,0.0007157281
1,0,8,0,0,7384,4,2,0,1,6,2,6,4,1,4,2,5,2,4,613,544,0,0.020199573
1,1,87,0,1,4618,2,2,2,2,4,3,0,4,0,5,1,5,3,5,914,810,0,0.08867071
0,1,0,1,2,5690,0,0,5,5,6,1,3,6,6,6,6,2,1,5,779,1103,1,0.99992394
0,0,89,1,0,7869,1,1,0,4,0,3,4,2,1,1,0,3,4,2,191,434,0,7.715428e-05
0,1,93,0,2,7438,6,5,3,4,2,1,2,5,6,6,5,3,6,5,1752,653,1,0.99952376
1,1,60,0,1,5332,3,0,3,6,4,6,2,2,4,2,4,2,5,1,2000,1486,0,0.0024625396
1,0,94,0,2,5719,4,3,6,5,2,3,1,1,4,1,4,4,4,3,1098,1704,0,0.06602115
1,0,28,1,1,5252,2,5,0,4,2,0,0,0,6,3,6,3,3,5,459,1847,1,0.66225815
1,0,100,0,1,888,1,5,4,1,4,6,4,2,0,1,2,0,6,0,631,387,0,0.00091129605
1,1,45,1,2,3448,0,2,0,1,4,1,1,6,5,0,0,6,3,5,529,1758,1,0.9999293
1,1,76,0,0,5071,4,2,5,6,2,3,6,2,3,5,2,5,2,2,702,209,0,0.014375423
1,1,72,1,1,6127,5,3,2,3,2,0,2,6,1,3,5,6,0,0,1136,1729,1,0.98702
1,1,3,1,2,9535,2,0,6,3,5,2,2,4,4,1,2,4,2,5,1897,1529,0,0.0010264091
0,1,22,0,0,9054,0,0,5,3,2,4,2,3,2,5,1,6,0,6,827,1416,1,0.98975253
0,1,75,1,2,6975,6,3,2,4,2,5,6,5,4,1,5,6,1,4,870,304,1,0.9996147
1,1,44,0,1,660,4,4,3,4,4,3,5,5,0,3,1,2,3,5,754,1387,0,0.4164596
0,0,34,0,2,5659,4,6,6,2,0,4,5,2,0,2,2,4,0,3,1294,395,0,0.42384818
1,0,10,0,1,1772,3,2,0,6,2,0,1,0,3,5,1,0,2,4,198,1257,0,0.00024991162
0,0,45,1,2,4320,6,4,4,5,3,3,1,5,0,0,3,1,1,0,1523,1063,1,0.8688976
0,0,17,1,1,3825,2,4,1,3,4,4,2,0,1,4,0,3,1,3,1266,1537,0,0.38892576
0,1,5,1,2,3547,6,2,0,6,2,1,6,2,4,5,4,1,0,0,1824,1363,1,0.8591848
0,0,97,1,0,6133,1,1,1,4,4,5,1,4,2,1,3,6,5,2,649,1739,1,0.93897194
0,0,85,1,0,5268,2,5,4,3,0,3,5,4,3,2,3,6,2,1,25,695,1,0.75794727
1,0,68,1,1,9733,6,2,1,3,3,6,2,2,0,0,5,5,6,2,164,1331,1,0.9997322
1,0,20,1,1,6759,5,6,5,5,0,4,4,6,0,0,2,5,1,0,667,932,1,0.98152107
0,0,48,1,0,6815,6,5,3,0,3,5,4,0,0,0,1,1,3,0,825,1003,1,0.96654695
0,0,77,1,2,2304,1,2,1,1,2,5,3,4,5,5,5,4,1,5,806,701,1,0.99681735
