Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,1,0,1,1,7711,6,4,6,2,1,3,0,3,5,5,0,4,1,4,966,1859,1,1.0
0,0,5,1,0,5434,6,0,3,2,2,6,2,5,1,2,4,5,0,2,346,1827,0,3.44912511887108e-45
1,1,90,0,1,200,2,0,4,4,4,1,6,1,4,4,2,1,3,0,586,826,0,1.2182906400848433e-79
1,0,79,1,2,8239,2,0,4,0,2,6,6,5,3,2,3,3,2,4,1658,323,1,1.0
0,0,91,1,1,8218,6,0,6,6,5,0,3,3,3,6,5,5,4,2,1611,617,1,1.0
0,0,12,1,2,5993,4,5,3,6,5,3,6,6,2,0,4,2,4,1,952,1815,1,0.9999999999995144
0,0,73,0,0,8766,1,3,0,1,3,3,5,5,4,4,0,1,0,1,422,1561,1,1.0
1,0,83,0,1,1690,1,1,1,3,5,6,3,1,5,4,6,5,2,1,864,1333,0,3.9901571246959816e-79
0,0,43,0,2,2615,6,2,6,2,1,3,3,0,1,2,2,4,6,3,1809,98,1,1.0
1,1,100,0,2,4865,5,5,0,4,1,1,0,1,6,2,2,3,1,0,397,885,1,1.0
0,1,39,1,2,6990,2,2,2,5,1,3,0,1,3,0,0,3,2,4,1904,1191,1,1.0
1,0,30,1,1,7432,5,1,5,5,6,0,4,0,5,6,4,0,0,2,559,1011,1,1.0
1,0,58,0,0,5192,6,0,5,0,2,4,1,1,1,5,2,4,3,4,1316,1110,1,1.0
1,0,38,1,0,9067,4,1,5,3,4,6,5,5,0,0,6,6,6,5,1952,692,1,1.0
0,0,89,1,2,1578,0,3,5,5,6,0,0,0,3,0,0,1,5,6,672,593,1,0.9999999991742445
1,1,36,1,2,5570,0,6,0,2,0,2,5,2,0,6,6,6,4,4,534,665,1,1.0
0,1,52,1,0,1558,6,5,1,0,2,0,2,5,3,1,2,6,2,1,887,1632,0,1.2874942769059064e-126
0,0,93,0,1,3039,0,1,4,5,2,6,1,5,6,3,2,1,3,2,41,1410,0,4.513436974445951e-95
0,1,95,1,0,9429,0,3,5,3,5,1,1,0,4,4,0,6,0,4,1055,554,1,1.0
0,0,12,0,2,9449,4,5,3,2,5,1,5,5,1,1,4,5,3,6,4,1010,1,1.0
0,0,59,0,1,8303,0,6,4,0,2,0,5,3,1,6,0,0,2,1,127,1697,1,1.0
0,0,12,1,0,3160,1,0,1,0,0,4,2,4,4,4,0,6,0,0,340,546,1,1.0
0,0,40,1,1,9500,3,6,0,6,4,4,2,1,4,3,5,2,5,1,1782,1718,1,1.0
1,1,94,0,2,2091,2,4,1,4,4,6,2,3,5,0,4,3,6,4,1410,958,1,1.0
1,0,49,1,0,374,3,3,6,6,3,1,5,6,1,4,5,0,1,6,129,1072,0,1.296044016453584e-134
0,0,61,1,0,8395,4,1,3,6,5,2,2,3,4,2,3,6,4,3,501,930,1,1.0
0,0,6,1,0,5949,6,1,4,5,1,3,3,5,0,1,1,6,4,3,1580,1476,1,1.0
0,1,73,1,0,1042,0,6,2,5,5,0,3,3,6,5,1,4,3,2,1007,506,1,1.0
1,0,43,1,0,2291,2,6,1,0,2,2,4,0,0,2,6,3,3,3,444,1195,0,5.1896872228584575e-64
0,0,14,0,0,7102,2,6,4,3,2,3,4,2,1,4,2,3,6,4,642,1304,1,1.0
0,1,29,0,1,1156,4,1,4,4,6,1,1,0,0,0,0,4,0,3,1806,1845,0,1.5858291338211505e-115
0,1,81,1,0,3078,5,6,2,0,1,4,6,3,1,0,5,0,6,6,165,169,1,1.0
0,0,99,1,0,2957,5,5,5,4,5,2,6,1,1,0,2,4,4,5,551,1893,0,2.830617154713917e-137
0,1,98,1,2,7001,0,1,5,5,3,4,6,5,4,0,5,5,5,4,86,1482,1,1.0
1,0,63,1,0,4593,5,2,1,4,1,5,3,5,2,4,5,0,3,3,1983,273,1,1.0
1,1,22,1,1,4624,6,6,3,3,5,1,0,0,4,6,6,5,6,4,1401,1854,0,3.276609895044172e-14
0,0,25,1,1,1410,5,6,4,3,1,4,3,5,0,0,2,2,1,4,1754,635,1,1.0
1,1,59,0,0,9476,3,2,4,0,5,4,1,4,5,2,0,1,5,6,474,409,1,1.0
0,1,70,1,2,2599,4,1,4,2,1,6,3,3,5,6,6,4,3,0,1360,1454,0,4.3528221847310454e-32
0,0,80,0,2,7882,6,5,6,5,0,6,2,5,4,3,2,0,2,4,129,615,1,1.0
0,1,77,1,0,1322,4,5,5,2,0,2,0,2,3,1,2,3,2,2,1067,79,1,1.0
1,1,72,1,2,4090,1,3,6,3,4,3,5,6,6,4,0,2,0,0,383,240,1,1.0
0,1,49,1,0,466,6,2,5,0,3,2,5,0,4,1,3,3,4,1,310,732,0,6.746450493715465e-70
0,1,45,0,1,7253,5,1,3,6,3,2,1,1,0,4,3,5,3,5,1278,683,1,1.0
0,0,68,0,2,6542,6,3,5,1,3,3,2,4,3,4,3,1,1,4,440,1496,1,1.0
1,1,32,0,0,82,0,6,6,1,1,3,0,0,2,2,1,2,5,5,739,853,0,9.845894068575624e-76
0,0,77,0,1,1668,5,1,2,4,1,6,4,3,2,6,6,6,6,0,502,329,1,1.0
0,0,59,0,0,3618,4,0,5,0,0,1,5,1,6,5,2,5,6,4,1829,616,1,1.0
1,0,7,0,0,5905,4,1,1,5,1,5,6,0,3,2,1,3,5,2,716,69,1,1.0
0,0,19,1,2,391,0,6,2,3,5,5,2,1,1,1,6,2,6,4,1998,961,1,0.9570802288686107
1,1,80,0,2,3243,4,2,6,6,4,1,1,5,0,4,0,6,5,6,640,601,1,1.0
1,0,78,0,0,4262,0,6,4,3,5,0,2,0,3,6,4,2,5,6,1003,833,1,1.0
1,0,49,0,1,9384,6,0,5,0,5,4,2,4,2,3,4,5,4,4,1609,963,1,1.0
1,1,86,1,0,6935,2,6,6,3,3,3,5,4,1,5,2,2,6,5,862,10,1,1.0
1,0,65,0,1,7229,4,3,1,2,1,3,2,4,0,1,3,5,4,3,635,842,1,1.0
0,1,54,0,1,2363,2,4,0,0,1,2,6,2,3,2,2,5,1,6,613,119,1,1.0
0,1,44,1,1,1707,4,3,6,3,3,3,6,2,5,1,3,0,2,5,410,1665,0,6.851843669762038e-155
0,1,50,1,2,6078,1,1,0,2,0,0,6,3,6,3,5,5,6,0,687,1259,1,1.0
0,0,39,0,0,8273,0,6,4,4,3,6,4,3,4,4,1,6,3,5,1193,1250,1,1.0
0,0,31,0,1,804,6,6,0,5,1,0,6,4,0,1,1,6,5,2,377,1294,0,1.9025717484298124e-135
0,0,28,1,1,5642,5,6,6,2,5,5,4,6,0,1,5,4,0,0,688,344,1,1.0
1,0,98,1,2,9836,0,5,1,5,5,1,1,6,5,1,6,0,6,3,1712,693,1,1.0
1,0,54,1,2,5136,3,6,6,3,4,1,6,5,5,2,5,6,0,3,1390,42,1,1.0
0,1,2,1,0,7874,4,1,1,1,4,5,4,1,3,3,5,4,4,5,12,1403,1,1.0
1,1,85,0,2,1758,3,6,1,5,2,5,1,5,3,6,1,4,2,0,1308,1770,0,2.6886615555473438e-114
0,1,59,1,0,4995,1,4,6,4,0,4,3,3,0,2,3,5,4,4,577,338,1,1.0
0,0,26,1,1,5721,3,0,1,1,4,1,1,3,6,0,6,1,5,4,546,765,1,1.0
0,1,36,0,1,5961,6,0,2,3,5,5,0,0,5,0,1,6,1,3,969,5,1,1.0
0,1,35,1,0,2267,3,5,2,0,2,2,4,5,4,1,2,1,3,0,467,1807,0,1.2765477198667975e-152
1,1,29,0,0,6695,3,0,4,1,2,1,1,5,1,1,5,3,1,1,385,1419,1,1.0
0,1,100,1,2,9718,6,5,6,5,1,3,2,1,4,5,6,1,2,3,79,1553,1,1.0
1,0,23,1,0,6819,4,1,4,3,1,4,0,0,4,6,4,3,4,0,213,474,1,1.0
0,1,70,1,2,6000,3,2,2,2,6,4,0,0,1,1,6,6,5,0,518,1185,1,1.0
0,1,70,0,0,1162,1,4,0,2,4,6,5,3,6,6,6,6,4,2,1206,1949,0,4.931606097561595e-165
1,1,58,0,2,1643,6,2,1,6,6,0,5,6,2,5,0,6,4,2,1186,160,1,1.0
1,0,76,0,1,5446,2,4,3,1,1,2,0,0,4,0,1,2,1,5,1864,739,1,1.0
1,1,23,0,0,6416,1,5,1,2,2,1,6,0,6,4,1,0,3,3,1117,565,1,1.0
1,0,42,0,2,8779,0,0,1,4,4,0,2,2,1,0,2,1,0,0,376,1361,1,1.0
1,1,51,0,2,7136,0,2,3,2,6,4,3,5,1,5,3,3,3,1,1428,1743,1,1.0
1,1,58,1,0,4917,0,3,0,5,5,2,4,1,6,6,2,4,6,1,1197,473,1,1.0
1,0,3,1,1,5614,4,1,4,1,0,3,2,2,4,2,5,2,1,3,476,241,1,1.0
0,0,93,0,2,8779,3,1,3,4,0,2,0,4,3,1,2,2,2,6,1390,167,1,1.0
0,0,22,0,0,6441,4,2,4,4,2,1,0,3,0,0,6,6,0,1,1247,245,1,1.0
1,1,48,1,0,6847,4,5,0,5,2,5,6,2,6,5,4,4,2,3,943,1123,1,1.0
1,1,96,0,1,619,4,1,3,1,0,1,1,5,3,4,3,0,5,2,1896,981,0,9.130479991573783e-06
1,1,86,0,2,6676,5,5,5,6,6,4,1,0,4,3,1,0,4,3,1194,807,1,1.0
1,0,14,0,1,631,2,1,4,5,6,4,6,1,5,6,6,4,6,6,948,1336,0,2.1279259894245195e-108
0,1,44,1,1,8993,0,3,5,0,1,6,2,1,0,0,4,6,4,3,787,176,1,1.0
1,1,67,0,0,708,6,1,1,4,2,4,0,2,2,2,2,4,5,1,1151,698,0,0.000139681073161028
0,1,46,0,2,3747,2,4,1,4,6,5,1,0,1,0,0,3,3,3,1167,878,1,1.0
0,0,95,0,2,8476,0,4,4,6,4,3,1,3,5,5,0,6,5,1,1097,375,1,1.0
0,1,71,1,2,3884,0,0,1,2,1,3,6,4,6,1,4,0,3,0,1125,1120,1,1.0
1,0,82,1,0,9811,5,4,4,0,6,6,4,4,6,2,0,2,3,3,1451,247,1,1.0
0,0,42,0,1,9660,5,3,2,3,4,5,5,4,1,6,4,6,2,1,649,1418,1,1.0
0,0,7,0,0,7812,3,5,5,5,5,4,5,3,3,6,2,5,5,0,1934,1540,1,1.0
1,1,60,1,1,8747,2,4,6,1,6,6,4,5,6,0,3,5,2,2,184,1849,1,1.0
1,0,44,1,2,5356,1,5,0,5,2,5,3,5,5,6,6,5,0,2,223,787,1,1.0
0,1,97,0,2,468,6,0,4,1,4,6,2,3,1,5,6,1,6,0,1426,1392,0,6.352799452565706e-98
1,0,72,1,1,7968,6,6,0,6,5,1,0,4,2,4,4,0,3,5,1004,1650,1,1.0
0,1,60,1,0,5737,0,1,0,2,6,1,1,5,3,5,4,6,5,6,1034,1475,1,1.0
1,1,64,0,2,1377,0,5,3,3,4,5,6,6,3,6,4,6,4,6,376,871,0,4.890944918190068e-53
0,0,23,0,1,2361,0,3,6,5,4,5,6,5,0,3,4,0,6,5,1658,1893,0,1.511678968151209e-86
1,1,34,0,0,7927,0,1,3,3,4,6,6,1,6,4,3,5,6,0,1961,1066,1,1.0
0,1,89,1,1,2532,5,1,2,0,5,0,1,5,5,3,2,1,2,5,1492,1279,0,0.0001528065577671827
1,0,20,0,0,4921,3,4,4,5,3,2,0,6,1,6,3,0,2,2,1171,1189,1,1.0
0,1,67,1,1,8173,4,2,4,3,0,2,6,5,6,0,6,5,4,1,1339,1585,1,1.0
1,0,37,1,2,9881,0,3,3,3,1,5,6,2,4,4,1,5,2,0,928,804,1,1.0
1,0,15,1,0,2693,1,6,6,6,4,4,4,0,5,1,6,0,6,4,1777,1242,1,1.0
1,1,87,0,2,9372,5,5,5,5,6,6,4,5,4,0,2,1,5,6,77,956,1,1.0
0,1,9,0,0,1462,2,2,6,1,5,3,0,4,6,6,0,0,1,1,1643,1678,0,3.226707786926386e-88
1,0,12,1,1,1443,4,6,4,3,5,4,0,6,3,2,5,2,1,1,277,598,0,1.0341570595549927e-15
0,0,41,0,1,2940,2,4,6,2,0,1,4,1,4,0,4,3,5,1,902,962,1,1.0
1,1,48,0,1,193,1,3,2,6,1,3,4,5,4,6,0,5,4,6,1,1796,0,4.630054204144818e-253
1,0,75,1,0,768,1,6,1,6,0,5,6,4,6,1,5,2,2,5,803,1509,0,2.6423726928263334e-141
1,1,15,0,2,5032,2,0,1,3,1,4,6,0,5,6,1,0,4,0,1885,1923,1,1.0
0,0,88,0,1,7748,3,6,4,3,3,5,1,6,0,1,2,6,3,2,545,108,1,1.0
1,1,99,1,0,6737,6,5,4,5,6,5,2,5,1,6,4,5,2,2,1252,767,1,1.0
0,1,46,0,1,1796,2,4,5,6,0,1,2,5,1,3,0,4,5,3,316,727,0,4.2534802892884376e-23
1,1,63,1,0,3074,2,0,1,5,5,5,6,5,3,1,6,5,6,3,1210,1527,0,3.0906504295204773e-35
1,0,71,1,0,1639,2,0,3,0,3,0,0,3,1,3,5,1,5,6,931,905,0,1.719819006802118e-16
1,1,46,0,2,263,2,0,2,3,0,5,4,6,1,3,4,3,5,4,1203,1139,0,2.6410624022676466e-80
0,1,46,0,0,1992,4,0,4,0,1,3,2,3,5,0,1,1,0,0,508,1811,0,3.1142180571846216e-161
1,1,7,0,0,5663,0,6,6,3,5,4,2,0,1,3,5,0,0,3,206,1775,0,1.7639138275193366e-42
1,1,28,0,1,1145,4,0,0,3,2,4,6,0,1,5,4,6,6,1,199,1869,0,1.1112551178708913e-215
0,1,77,1,0,4670,6,0,6,5,3,5,2,1,6,3,4,0,0,4,1178,674,1,1.0
1,0,81,0,2,2876,3,1,6,0,0,0,1,6,2,2,2,0,1,6,1145,855,1,1.0
0,1,92,0,2,8098,5,2,4,0,5,2,4,4,3,0,2,0,0,5,1002,1320,1,1.0
0,1,46,0,0,4461,6,6,5,3,4,5,2,3,1,2,0,4,6,6,1597,1999,0,9.003554772007907e-31
0,1,53,1,0,6860,1,2,3,0,0,5,1,2,4,0,2,4,2,5,1432,1463,1,1.0
1,0,10,1,0,7614,1,2,5,4,3,2,2,1,1,4,5,0,6,5,1681,474,1,1.0
1,1,9,0,2,1477,0,6,0,0,1,5,2,3,6,1,5,2,0,0,5,711,0,1.5855626725845933e-48
0,0,42,0,0,9337,1,6,3,4,2,6,6,0,5,0,2,1,6,4,476,214,1,1.0
1,1,31,0,0,6817,2,6,2,2,2,0,5,6,3,1,4,5,4,4,1231,1192,1,1.0
1,1,13,1,0,859,5,1,5,4,6,5,5,3,4,3,2,1,1,2,331,11,1,1.0
1,1,81,0,0,2080,2,3,5,3,3,6,0,5,0,4,2,4,6,0,1137,1172,0,1.17785377624501e-26
0,0,77,0,0,3284,3,4,4,1,2,0,4,0,5,5,4,4,5,1,1862,1293,1,1.0
1,1,74,1,2,8463,4,0,3,4,3,4,5,1,2,2,0,6,6,0,1166,1448,1,1.0
1,0,100,0,0,2051,1,6,1,3,5,0,5,3,0,3,6,4,5,6,1273,1008,1,0.9996496050696967
0,1,29,0,1,3567,3,3,6,1,2,5,1,4,3,4,2,6,6,4,1677,10,1,1.0
1,0,97,0,0,6151,0,3,1,4,1,4,3,0,0,0,2,4,5,1,1741,1549,1,1.0
0,1,40,1,0,7141,5,1,3,4,3,1,4,0,3,5,6,6,4,6,673,876,1,1.0
0,1,85,1,2,1064,4,2,3,2,1,1,0,2,6,5,3,6,6,6,41,391,0,4.844376387766551e-16
0,1,70,0,2,6739,2,1,1,2,0,0,0,5,1,2,3,0,6,3,1758,934,1,1.0
1,0,95,1,1,4058,4,0,0,6,3,2,1,6,6,4,0,6,6,5,1323,610,1,1.0
1,0,92,1,2,7193,0,2,5,1,3,3,4,1,2,2,2,2,3,3,905,1286,1,1.0
0,1,36,1,2,2281,2,4,1,6,3,0,4,3,5,6,4,0,5,1,570,1104,0,3.3576588924774987e-43
0,0,11,1,0,8226,3,4,2,1,4,4,1,2,2,2,5,4,4,0,1403,821,1,1.0
1,0,54,1,2,4709,4,6,2,2,5,2,1,0,4,5,0,5,0,3,729,218,1,1.0
0,1,86,1,0,1066,3,2,5,6,3,0,1,6,3,5,2,2,3,5,1716,19,1,1.0
1,1,9,0,0,8140,6,5,0,5,5,5,5,2,3,0,4,6,2,4,1353,1623,1,1.0
1,0,93,1,1,6416,3,6,2,3,5,0,4,4,2,2,0,0,3,5,602,1033,1,1.0
0,1,46,1,0,5002,3,5,2,5,1,4,6,2,5,1,1,0,4,5,1984,789,1,1.0
1,0,53,1,1,1787,2,6,4,1,3,0,0,3,4,0,1,5,2,0,1616,1854,0,9.749259944848492e-107
0,0,0,1,0,5913,0,6,1,2,0,3,4,5,3,6,2,6,0,5,1175,249,1,1.0
0,0,90,0,0,1235,0,1,0,0,6,4,4,5,4,1,1,3,3,5,715,1992,0,1.9120338891668256e-202
1,0,57,0,1,9739,0,4,5,2,0,1,1,5,3,3,5,6,3,6,1016,534,1,1.0
1,0,82,1,0,8252,1,1,4,0,3,3,6,5,0,2,1,4,0,6,163,1787,1,1.0
0,1,47,1,0,1283,6,5,4,1,6,4,6,0,6,4,6,3,1,6,1895,357,1,1.0
1,1,53,0,1,4590,4,4,5,3,4,4,1,3,4,5,6,6,3,3,1518,434,1,1.0
1,1,81,0,1,76,6,2,5,4,5,6,6,3,0,1,0,5,3,3,950,307,1,1.0
0,1,95,1,0,7997,0,0,6,5,5,5,2,0,1,3,6,5,5,0,408,1916,1,1.0
1,1,15,1,0,2787,1,1,1,4,6,0,1,4,0,6,2,5,5,0,1812,1470,1,0.6642586381088875
1,0,29,0,0,6241,5,1,1,5,5,1,5,4,4,3,5,0,2,1,120,1799,0,4.089503968420691e-30
1,0,31,1,1,3962,4,4,5,6,5,2,4,6,0,1,1,4,2,4,366,1887,0,3.159892310664805e-109
0,1,21,0,1,3497,1,6,2,3,0,1,4,6,3,6,4,2,6,3,1229,1567,0,1.2228055809912532e-25
0,1,59,0,2,4926,5,5,1,3,2,5,2,1,3,0,1,5,0,2,337,1760,0,7.016424355382662e-59
0,0,90,0,1,8909,2,0,0,0,6,5,2,5,3,2,4,5,1,1,1127,1316,1,1.0
0,1,17,0,0,7356,0,3,1,0,1,1,5,3,5,1,4,4,2,2,1260,1182,1,1.0
0,1,44,1,0,4319,1,0,3,5,2,4,6,6,3,4,0,0,0,0,1554,208,1,1.0
1,1,78,1,0,1359,4,5,1,3,1,1,6,5,0,2,1,2,5,5,1549,738,1,1.0
0,1,54,0,0,4470,1,4,0,4,4,6,4,0,1,1,1,4,1,1,1638,1982,0,7.840055187934166e-27
1,0,93,0,0,2014,5,4,5,4,4,0,5,1,5,5,1,5,3,5,1065,1567,0,3.8851330348197683e-91
1,1,30,1,0,1085,2,3,2,2,6,0,0,3,5,0,3,1,1,2,1428,531,1,1.0
0,1,95,1,2,1167,6,1,5,5,1,1,1,0,2,0,2,0,0,1,1243,899,0,2.3003563834702303e-15
1,0,17,1,1,254,4,2,4,0,6,1,4,3,5,1,1,1,1,6,610,172,1,1.0
1,0,93,0,0,9413,0,5,1,2,0,6,0,0,3,1,1,5,1,0,1117,1931,1,1.0
0,1,95,0,1,3958,6,3,0,2,6,5,2,2,1,0,2,4,3,2,616,884,1,1.0
1,0,4,1,2,4761,0,5,0,2,2,1,4,3,1,3,5,5,3,4,1764,1127,1,1.0
1,1,4,0,0,407,6,1,0,4,4,3,5,5,5,1,2,2,5,0,1666,988,0,1.67853422631009e-22
0,1,97,0,1,9061,1,5,4,3,3,6,6,5,3,6,2,6,5,1,822,972,1,1.0
0,1,67,1,2,580,2,3,1,5,4,0,1,1,4,5,0,0,3,5,1588,58,1,1.0
0,0,35,1,2,2739,3,6,1,2,2,3,4,4,5,5,1,4,0,2,1252,732,1,1.0
1,0,52,1,1,8211,3,2,1,0,2,1,2,2,5,6,1,5,4,6,266,1753,1,1.0
1,0,97,0,1,8857,1,3,2,2,3,5,4,3,5,1,5,1,3,1,1367,1858,1,1.0
0,0,77,0,2,8981,0,1,3,0,0,4,3,0,1,4,2,6,2,6,671,1943,1,1.0
0,1,91,1,0,374,4,5,6,3,6,0,4,1,2,1,1,4,4,2,611,529,0,1.0245187949074096e-28
1,1,1,1,1,4310,1,6,3,1,6,2,5,0,3,2,1,3,6,2,746,1080,1,1.0
1,1,41,0,1,4642,5,2,5,1,0,4,1,5,2,5,4,0,2,1,364,148,1,1.0
0,1,74,1,0,5683,2,2,3,0,3,3,1,6,0,6,5,6,4,3,523,253,1,1.0
1,0,85,0,0,1883,2,3,5,2,2,4,4,2,0,2,5,4,5,4,1617,349,1,1.0
0,1,53,0,1,2176,5,4,0,1,1,4,2,2,4,5,3,5,1,1,428,560,1,1.0
0,1,19,1,2,3271,3,1,0,2,0,5,2,6,2,0,3,0,1,6,1444,1601,0,8.08161795757306e-24
1,1,19,1,2,4220,6,5,2,6,2,1,3,5,0,5,1,0,4,2,1692,1428,1,1.0
1,1,59,0,1,7483,2,3,1,1,4,6,5,2,1,0,0,3,0,6,819,75,1,1.0
0,1,27,1,0,1503,4,3,3,0,1,6,0,2,0,0,6,1,5,0,292,1518,0,3.011088800930196e-147
0,1,87,0,2,6787,6,4,5,0,0,4,4,4,1,0,0,3,2,1,1911,1653,1,1.0
0,1,52,1,1,2615,6,2,3,4,6,3,6,5,0,2,6,2,3,4,1568,1028,1,1.0
1,0,18,1,2,6395,0,0,1,6,4,1,4,0,1,3,0,4,6,2,1191,159,1,1.0
0,0,56,0,0,7453,5,1,6,1,2,4,3,0,4,1,0,3,5,5,1622,1154,1,1.0
0,0,2,0,0,5541,6,3,0,3,0,0,1,5,5,2,0,0,4,0,338,452,1,1.0
0,1,6,1,1,713,0,3,0,1,5,5,2,3,2,0,5,0,6,5,1576,870,1,0.6578547580691747
0,0,32,1,0,2052,4,4,3,4,4,2,0,2,1,0,6,3,2,6,935,139,1,1.0
1,1,5,1,0,9441,1,4,0,1,6,5,2,4,0,5,5,5,5,4,1253,274,1,1.0
1,0,13,0,1,9204,2,4,5,3,3,5,6,0,0,2,3,2,3,0,78,450,1,1.0
1,0,43,1,0,1339,3,3,3,0,5,0,6,6,3,4,4,2,4,3,619,41,1,1.0
0,1,67,1,1,8534,3,4,6,2,6,4,3,5,6,2,5,4,1,5,675,975,1,1.0
1,1,98,1,0,6410,5,2,1,5,6,5,1,2,0,4,3,6,6,5,1248,1233,1,1.0
1,1,65,1,2,3377,5,1,0,4,4,4,4,4,0,6,3,2,0,1,1293,2,1,1.0
1,0,54,1,2,9778,1,3,2,3,1,5,6,3,4,1,6,0,4,5,1867,1184,1,1.0
0,0,42,1,2,3577,4,0,2,3,6,6,5,1,0,2,2,2,6,0,495,248,1,1.0
1,1,19,0,0,4900,4,6,0,1,2,4,2,4,5,1,3,1,3,2,200,1503,0,2.693763690822434e-29
1,0,18,0,1,5676,1,4,2,6,0,6,4,4,2,6,6,0,5,4,891,692,1,1.0
0,1,5,1,0,7159,6,4,3,3,0,6,4,0,3,2,2,2,5,5,735,828,1,1.0
1,0,32,0,0,4592,5,1,3,2,0,2,3,6,3,1,2,3,5,4,1204,1479,1,1.0
0,1,59,1,1,3197,6,5,1,5,6,5,4,1,5,4,1,1,5,0,864,1658,0,9.150506450600088e-72
0,0,67,1,1,7259,6,3,0,6,4,4,0,2,4,0,1,2,6,2,1830,1174,1,1.0
0,0,92,1,1,5567,6,2,2,0,4,3,5,4,3,6,2,1,4,1,1839,777,1,1.0
1,0,59,0,2,5470,3,3,5,4,6,6,6,5,2,6,2,2,3,2,28,867,1,1.0
1,0,3,0,1,6411,0,4,0,5,4,2,2,6,0,2,3,3,0,2,263,1445,1,1.0
1,0,39,0,1,8549,3,1,5,0,1,4,1,2,5,4,0,4,1,6,1093,1203,1,1.0
1,1,42,0,2,2682,1,4,0,3,6,5,1,4,1,3,4,4,6,4,369,770,1,0.9999999974256317
0,1,77,0,2,4518,2,0,6,6,6,0,5,2,0,0,3,6,1,6,820,1356,1,0.9999999999999336
1,1,2,0,1,8004,0,1,5,2,5,1,3,5,3,3,5,3,4,4,1562,25,1,1.0
0,0,3,1,1,7118,4,3,1,3,4,5,4,1,1,2,3,0,1,6,442,1481,1,1.0
1,1,95,0,2,8976,0,2,1,2,6,0,2,2,6,3,4,6,0,6,726,860,1,1.0
0,0,10,0,2,7597,1,2,6,3,0,1,5,0,4,5,4,4,5,0,981,447,1,1.0
0,0,47,0,0,357,2,2,0,6,3,3,0,4,0,0,2,1,3,2,1399,919,0,7.332564237345168e-35
1,1,90,1,2,6628,1,6,1,3,5,6,3,0,6,0,2,5,0,4,1246,558,1,1.0
0,1,94,1,1,1046,2,1,5,6,6,3,6,6,0,6,0,0,2,3,1967,677,1,1.0
0,0,81,0,2,238,6,0,6,5,2,6,1,2,0,4,1,4,2,5,1257,104,1,1.0
1,1,41,1,2,1083,1,6,6,5,1,6,4,5,1,1,2,3,1,0,478,1393,0,5.527790388426428e-134
1,1,21,1,2,2614,5,5,6,2,1,0,3,2,3,2,2,5,6,4,116,1579,0,1.218101839683996e-127
1,1,100,1,0,800,0,2,3,4,1,3,3,3,6,1,0,5,4,2,1175,1037,0,4.507233383999693e-51
1,0,88,0,1,809,0,4,0,4,6,4,4,6,1,2,0,4,3,6,1033,1488,0,6.660201190584126e-125
0,1,48,0,2,6131,3,6,3,1,3,3,3,5,2,4,6,1,4,3,330,403,1,1.0
1,1,55,1,1,5663,4,4,4,1,5,0,3,0,6,3,5,0,3,0,1534,48,1,1.0
0,0,81,1,0,4306,2,3,1,0,3,1,1,5,4,6,2,4,1,5,608,796,1,1.0
1,1,84,0,2,2984,6,5,6,4,1,6,5,2,5,0,5,5,6,4,128,1959,0,9.710754247393231e-170
0,0,78,1,1,1766,1,4,4,1,1,0,5,4,2,0,5,2,2,0,584,713,0,2.5218857057750567e-07
1,1,10,1,1,9799,3,2,5,4,2,3,1,6,3,1,3,4,0,2,861,700,1,1.0
1,0,72,0,2,7499,1,2,5,3,4,5,2,0,1,1,5,3,3,0,1139,792,1,1.0
1,1,28,1,2,5274,6,5,2,2,5,4,2,1,2,5,2,3,0,6,1199,38,1,1.0
0,1,1,1,2,759,4,4,3,0,6,0,0,0,2,6,3,0,2,5,595,1080,0,2.8638987351248964e-91
1,1,77,1,2,574,0,0,4,6,2,3,3,5,3,2,4,4,3,3,1436,1,1,1.0
0,1,15,0,1,6420,6,4,6,0,3,4,5,4,5,0,1,2,5,6,1358,365,1,1.0
1,0,27,1,2,7011,1,2,4,1,6,4,3,3,2,3,0,2,2,2,1122,97,1,1.0
1,0,14,1,0,6788,5,0,2,0,6,4,1,0,2,0,0,1,6,1,1746,1736,1,1.0
1,1,77,0,2,9733,0,4,1,1,4,1,6,5,1,0,0,1,4,2,1904,1468,1,1.0
1,0,46,0,1,3054,2,4,0,3,5,1,4,1,1,5,6,3,4,1,55,1979,0,2.0147294236632108e-175
0,1,95,0,2,5128,6,0,1,6,2,3,5,1,1,6,2,5,0,5,532,255,1,1.0
1,0,49,1,1,843,3,3,5,5,1,0,2,2,3,1,1,4,0,6,35,372,0,3.475713595592502e-22
0,0,73,0,1,1081,0,0,2,2,6,0,4,0,0,3,0,0,3,0,1307,1299,0,6.419281880801396e-73
0,1,55,1,0,5563,0,2,0,3,2,0,4,0,1,5,1,2,2,6,973,760,1,1.0
0,0,23,0,1,1655,6,0,0,6,4,2,0,0,1,5,5,0,6,5,1556,329,1,1.0
1,0,86,1,1,9559,0,0,0,6,2,4,1,5,1,5,6,1,6,5,65,1013,1,1.0
0,1,20,0,0,4779,1,6,5,0,4,5,2,3,3,4,2,4,2,2,1660,174,1,1.0
